Fecha,AGUA,CARBÓN,GAS,LÍQUIDOS,MEZCLAS,PESCASEZ,PBOLSA
28/02/2013,120.17,108.7,195.06,1113.35,339.31,423.48,145.38
1/03/2013,119.54,109.02,202.37,1120.06,418.19,447.55,154.04
2/03/2013,115.13,121.49,203.63,1113.63,420.32,447.55,151.98
3/03/2013,133.59,110.51,214.04,1114.13,339.56,447.55,145.75
4/03/2013,114.16,110.51,271.85,1121.63,425.66,447.55,157.08
5/03/2013,137.42,110.51,206.8,1121.76,435.11,447.55,214.62
6/03/2013,143.6,110.51,196.73,1110.34,425.17,447.55,180.38
7/03/2013,137.17,106.1,200.2,1111.48,425.16,447.55,175.39
8/03/2013,118.74,99.31,207.35,1111.87,424.45,447.55,142.37
9/03/2013,157.87,99.34,204.68,1111.87,424.45,447.55,175.01
10/03/2013,169.32,111.44,201.68,1111.66,419.71,447.55,171.87
11/03/2013,153.13,109.17,192.97,1111.66,408.02,447.55,166.82
12/03/2013,136.5,98.63,193.3,1111.66,408.02,447.55,153.23
13/03/2013,116.51,96.57,204.67,1111.38,411.45,447.55,142.05
14/03/2013,126.57,96.39,203.09,1055.85,409.41,447.55,148.99
15/03/2013,119,108.37,211.06,1111.54,353.66,447.55,140.32
16/03/2013,140.88,109.25,207.85,1131.93,410.96,447.55,122.8
17/03/2013,141.83,114.18,205.93,1180.07,410.96,447.55,128.44
18/03/2013,129.15,114.18,198.8,1180.07,410.96,447.55,126.85
19/03/2013,122.74,113.39,200.05,1180.07,413.83,447.55,126.2
20/03/2013,98.46,109.04,233.66,1214,322.03,447.55,128.73
21/03/2013,73.29,105.52,211.97,1132.38,416.79,447.55,98.58
22/03/2013,87.86,105.25,209.27,1180.18,417.28,447.55,120.07
23/03/2013,84.22,106.15,220.05,1180.18,417.95,447.55,108.35
24/03/2013,86.52,112,221.42,1131.39,329.86,447.55,82.57
25/03/2013,96.33,113.18,223.61,1139.7,335.53,447.55,95.91
26/03/2013,86.46,113.13,221.53,1192.21,341.25,447.55,119.31
27/03/2013,98.96,109.63,221.53,1211.77,338.58,447.55,99.83
28/03/2013,149.89,107.49,272.45,1211.77,328.47,447.55,100.16
29/03/2013,128.23,107.49,262.91,1182.95,328.9,447.55,107.37
30/03/2013,125.91,107.49,231.42,1131.52,331.9,447.55,138.98
31/03/2013,149.36,107.42,210.55,1131.52,336.91,447.55,162.47
1/04/2013,125.68,103.86,207.1,1135.24,336.28,462.52,159.19
2/04/2013,134.84,103.75,207.1,1135.24,338.98,462.52,173.3
3/04/2013,145.79,103.81,208.26,1119.68,310.76,462.52,177.74
4/04/2013,142.14,104.85,232.5,1135.23,326.49,462.52,178.8
5/04/2013,144.06,97.15,210.23,1119.68,326.49,462.52,181.31
6/04/2013,159.31,105.72,192.84,1142.04,328.77,462.52,180.3
7/04/2013,195.62,96.99,221.44,1220.16,326.49,462.52,206.57
8/04/2013,172.58,106.44,225.62,1206.55,339.6,462.52,199.88
9/04/2013,193.4,106.44,226.95,1206.55,328.51,462.52,224.4
10/04/2013,199.47,106.37,225.36,1205.79,330.51,462.52,223.91
11/04/2013,211.49,106.37,225.36,1205.79,330.51,462.52,244.34
12/04/2013,228.36,107.42,234.17,1205.63,330.51,462.52,276.51
13/04/2013,232.22,106.1,218.26,1205.9,330.51,462.52,259.79
14/04/2013,313.37,106.1,218.28,1205.9,335.12,462.52,301.33
15/04/2013,301.51,100.92,259.73,978.53,332.79,462.52,363.55
16/04/2013,311.2,104.48,248.77,994.09,332.79,462.52,393.06
17/04/2013,321.45,105.03,221.82,994.09,335.12,462.52,400.08
18/04/2013,326.88,139.17,262.54,993.91,325.53,462.52,390.7
19/04/2013,277.63,139.17,244.49,1196.15,319.14,462.52,342.77
20/04/2013,287.35,122.1,214.61,1116.89,331.1,462.52,365.71
21/04/2013,258.68,108.44,265.62,1196.85,326.84,462.52,241.22
22/04/2013,186.29,108.44,266.73,1196.85,327.11,462.52,191.18
23/04/2013,155.87,105.37,270.92,1087.89,457.68,462.52,152.51
24/04/2013,122.26,105.48,284.46,1018.59,369.43,462.52,143.86
25/04/2013,132.93,105.72,269.35,1196.68,323.34,462.52,148.88
26/04/2013,149.94,104.75,256,1196.68,322.74,462.52,163.68
27/04/2013,138.8,91.33,268.92,1196.68,345.57,462.52,163.14
28/04/2013,148.45,90.74,276.4,1109.04,347.07,462.52,161.25
29/04/2013,143.82,89.59,260.12,1209.23,330.31,462.52,160.05
30/04/2013,148.59,90.8,313.37,1234.01,330.31,462.52,164.87
1/05/2013,149.13,90.2,311.47,1219.14,330.17,445.8,152.2
2/05/2013,160.09,90.2,253.8,1195.25,325.35,445.8,155.2
3/05/2013,159.96,91.19,301.35,1219.02,323.07,445.8,164.66
4/05/2013,166.13,91.93,251.44,1218.86,304.15,445.8,166.17
5/05/2013,168.72,92.67,332.03,1218.81,295.31,445.8,165.17
6/05/2013,144.82,87.13,328.05,1218.81,307.74,445.8,162.88
7/05/2013,130.35,78.81,328.05,1218.75,307.74,445.8,151.86
8/05/2013,140.31,78.66,301.85,1218.12,328.09,445.8,159.25
9/05/2013,138.29,74.24,301.65,1218.04,339.37,445.8,151.54
10/05/2013,145.42,77.27,256.32,1227.89,328.09,445.8,154.68
11/05/2013,155.83,77.27,247.84,1232.28,344.88,445.8,175.91
12/05/2013,142.29,85.21,256.92,1232.28,325.1,445.8,154.26
13/05/2013,145.39,98.05,256.92,1232.12,438.54,445.8,159.41
14/05/2013,145.5,102.09,243,1218.68,419.38,445.8,170.97
15/05/2013,159.09,86.56,243.85,1218.2,419.38,445.8,182.29
16/05/2013,149.93,91.4,248.45,1232.42,325.6,445.8,168.78
17/05/2013,149.49,91.73,251.73,1219.5,325.6,445.8,154.53
18/05/2013,153.24,114.92,265.96,1206.83,326.69,445.8,151.09
19/05/2013,131.62,109.32,471.2,1206.81,341.22,445.8,138.7
20/05/2013,116.89,97.89,238.14,1206.83,342.32,445.8,139.09
21/05/2013,108.84,92.47,315.22,1093.34,344.34,445.8,128.9
22/05/2013,115.55,99.58,262.93,1207.24,341.59,445.8,135.71
23/05/2013,93.98,99.36,342.06,1206.67,340.09,445.8,109.19
24/05/2013,88.21,99.36,429.55,1206.64,270.32,445.8,124.38
25/05/2013,82.58,100.31,444.66,1031.06,267.07,445.8,120.08
26/05/2013,78.72,101.59,453.27,1031.66,273.73,445.8,53.64
27/05/2013,79.99,104.48,239.86,1112.5,345.86,445.8,117.33
28/05/2013,80.07,106.64,350.35,1032.46,332.16,445.8,93.32
29/05/2013,97.68,106.84,336.29,1032.46,333.64,445.8,104.8
30/05/2013,78.79,118.3,239.56,1220.19,330.67,445.8,86.14
31/05/2013,85.63,118.3,306.81,1112.5,327.09,445.8,88.79
1/06/2013,83.82,118.8,343.4,1220.98,248.68,449.46,79.03
2/06/2013,98.16,120.16,344.87,1211.83,261.96,449.46,108.2
3/06/2013,103.15,120.16,273.14,1123.17,261.96,449.46,115.88
4/06/2013,118.91,118.09,272.44,1211.85,261.96,449.46,154.86
5/06/2013,125.75,116.27,339.22,1211.85,247.77,449.46,133.41
6/06/2013,115.84,117.51,342.88,1213.81,189.11,449.46,130.82
7/06/2013,127.04,117.66,343.22,1211.9,190.11,449.46,132.91
8/06/2013,122.84,117.66,343.53,1211.64,256.73,449.46,124.58
9/06/2013,129.54,115.14,351.66,1211.69,264.85,449.46,129.85
10/06/2013,140.15,115.14,356.93,1211.75,264.85,449.46,138.85
11/06/2013,128.8,98.75,353.26,1211.82,255.93,449.46,131.43
12/06/2013,140.07,98.61,344.11,1211.85,253.69,449.46,153.63
13/06/2013,135.23,105.17,351.64,1123.13,255.93,449.46,159.65
14/06/2013,121.23,102.41,344.84,1232.75,254.89,449.46,136.42
15/06/2013,123.1,104.62,273.6,1211.85,257.12,449.46,141.34
16/06/2013,125.52,106.23,273.61,1206.46,253.21,449.46,135.64
17/06/2013,116.85,110.28,274.43,1206.26,253.21,449.46,129.31
18/06/2013,111.83,107.01,275.62,1206.26,253.21,449.46,136.61
19/06/2013,109.14,121.32,272.87,1206.26,315.51,449.46,120.73
20/06/2013,113.46,115.77,274.51,1206.23,315.51,449.46,137.07
21/06/2013,136.59,115.77,274.76,1206.23,252.83,449.46,144.67
22/06/2013,150.71,115.77,274.29,1216.12,318.81,449.46,144.67
23/06/2013,163.55,111.8,276.41,1206.54,317.32,449.46,153.37
24/06/2013,167.61,111.8,267.73,1216.19,317.32,449.46,174.13
25/06/2013,193.28,109.85,256.56,1216.21,159.68,449.46,198.56
26/06/2013,193.94,97.68,257.71,1216.19,159.8,449.46,192.3
27/06/2013,192.72,114.28,234.75,1117.47,159.8,449.46,183.11
28/06/2013,185.71,105.91,256.49,1117.45,161.8,449.46,182.91
29/06/2013,167.45,119.96,256.35,1117.47,161.8,449.46,162.68
30/06/2013,168.72,112.87,268.84,1215.94,161.8,449.46,121.13
1/07/2013,185.06,117.97,268.89,1211.42,167.87,450.75,146.74
2/07/2013,177.46,111.93,269.48,1211.4,166.02,450.75,173.22
3/07/2013,183.64,105.4,255.37,1211.76,162.07,450.75,180.44
4/07/2013,178.69,119.78,255.86,1211.72,164.27,450.75,180.94
5/07/2013,209.74,118.27,258.2,1211.72,162.85,450.75,192.71
6/07/2013,222.5,120.85,259.39,1211.72,160.21,450.75,219.66
7/07/2013,251.46,120.85,247.67,1212.15,157.82,450.75,247.88
8/07/2013,301.44,112.78,295.61,1212.13,157.84,450.75,310.21
9/07/2013,325.67,112.78,326.49,1212.15,160.86,450.75,344.42
10/07/2013,319.88,112.78,294.79,1212.18,170.86,450.75,330.79
11/07/2013,317.91,112.27,295.71,1230.68,167.19,450.75,333.29
12/07/2013,289.1,112.27,333.63,1230.68,167.19,450.75,291.27
13/07/2013,230,111.83,314.44,1230.68,167.19,450.75,204.21
14/07/2013,238.49,99.52,391.03,1111.43,166.7,450.75,201.91
15/07/2013,218.51,99.06,267.67,1213.16,166.7,450.75,226.2
16/07/2013,217.46,99.06,250.68,1227.26,167.14,450.75,196.02
17/07/2013,217.17,99.06,265.12,1235.15,166.08,450.75,192.43
18/07/2013,218.39,99.06,264.86,1235.13,202.31,450.75,225.5
19/07/2013,184.46,99.06,288.01,1080.59,242.4,450.75,198.85
20/07/2013,199.21,99.06,290.45,1080.6,247.87,450.75,186.68
21/07/2013,202.64,99.06,237.32,1023.53,247.87,450.75,188.47
22/07/2013,205.69,99.06,233.6,1023.53,247.87,450.75,229.31
23/07/2013,199.61,98.79,301.38,1080.6,245.7,450.75,220.85
24/07/2013,206.36,98.35,314.37,1080.61,246.35,450.75,240.15
25/07/2013,223.69,98.35,290.46,1235.35,246.35,450.75,249.28
26/07/2013,249.64,98.35,265.23,1198.66,246.48,450.75,238.12
27/07/2013,308.74,98.24,265.46,1262.19,306.69,450.75,285.62
28/07/2013,342.01,97.86,264.76,1262.19,305.38,450.75,315.31
29/07/2013,277.72,98.94,227.9,1229.15,180.28,450.75,246.09
30/07/2013,278.35,98.94,254.43,1229.15,179.23,450.75,229.89
31/07/2013,266.21,98.94,254.43,1229.15,255.92,450.75,221
1/08/2013,265.56,98.94,254.42,1209.97,253.8,437.26,230.04
2/08/2013,250.83,98.94,251.78,1209.97,173.49,437.26,200.29
3/08/2013,241.95,98.5,241.93,1091.84,171.78,437.26,188.79
4/08/2013,244.36,98.5,255.71,1077.64,249.47,437.26,173.69
5/08/2013,241.02,95.23,252.94,1144.49,182.18,437.26,164.4
6/08/2013,228.82,98.5,255.53,1172.07,249.14,437.26,153.25
7/08/2013,228.61,98.5,254.89,1263.49,251.45,437.26,153.96
8/08/2013,218.07,98.5,305.14,1284.96,289.22,437.26,188.75
9/08/2013,215.56,98.5,300.53,1284.96,298.75,437.26,189.09
10/08/2013,240.84,98.5,300.38,1264.01,298.85,437.26,189.73
11/08/2013,220.2,98.21,319.8,1248.66,249.15,437.26,177.31
12/08/2013,207.78,98.52,302.38,1248.6,247.15,437.26,167.28
13/08/2013,186.85,98.89,302.89,1248.58,250.29,437.26,143.66
14/08/2013,170.36,98.89,272.28,1248.56,265.37,437.26,144.18
15/08/2013,165.82,178.88,280.25,1248.54,275.25,437.26,138.32
16/08/2013,156.65,182.51,312,1248.52,323.39,437.26,158.07
17/08/2013,177.99,106.44,310.36,1287.98,323.39,437.26,164.3
18/08/2013,194.69,106.44,319.65,1240.94,321.39,437.26,138.22
19/08/2013,163.97,106.44,332.91,1251.21,323.95,437.26,136.71
20/08/2013,170.46,97.82,315.95,1271.12,324.94,437.26,139.7
21/08/2013,160.43,97.88,315.96,1238.29,324.94,437.26,121.89
22/08/2013,146.71,97.88,316.53,1219.3,321.43,437.26,125.03
23/08/2013,166.95,101.42,317.78,1219.34,319.33,437.26,140.29
24/08/2013,171.96,101.49,317.79,1221.97,321.58,437.26,133.34
25/08/2013,155.36,101.49,419.13,1222.06,329.89,437.26,118.19
26/08/2013,160.67,101.49,320.65,1222.03,331.07,437.26,130.28
27/08/2013,153.15,101.49,316.63,1235.72,321.58,437.26,106.58
28/08/2013,146.14,101.49,330.7,1114.31,321.58,437.26,104.76
29/08/2013,142.2,101.92,335.82,1114.33,329.89,437.26,92.89
30/08/2013,153.38,113.86,339.1,1148.51,328.07,437.26,136.39
31/08/2013,156.63,113.94,314.49,1148.61,338.96,437.26,157.29
1/09/2013,164.04,139.88,314.05,1157.28,399,454.02,139.63
2/09/2013,166.67,128.91,318.76,1122.05,328.19,454.02,161.4
3/09/2013,159.31,137.06,317.72,1157.28,307.23,454.02,146.83
4/09/2013,147.39,137.06,261.95,1157.28,472.64,454.02,142.61
5/09/2013,142.47,139.71,308.66,1158,435.41,454.02,139.64
6/09/2013,137.91,141.35,314.34,1207.82,431.6,454.02,132.59
7/09/2013,148.24,140.6,315.09,1207.89,443.22,454.02,120.6
8/09/2013,151.66,140.86,271.59,1112.91,463.47,454.02,107.38
9/09/2013,158.82,138.02,315.31,1123.09,462.75,454.02,134.08
10/09/2013,165.71,140.95,328.04,1123.06,439.66,454.02,142.81
11/09/2013,155.35,140.95,270.49,1123.02,438.31,454.02,150.89
12/09/2013,163.65,140.63,298.51,1122.98,424.68,454.02,145.89
13/09/2013,122.08,126.93,299.49,1159.01,442.83,454.02,157.67
14/09/2013,146.81,126.93,279.71,1159.01,440.33,454.02,153.79
15/09/2013,164.99,140.72,296.65,1159.01,441.45,454.02,138.7
16/09/2013,146.74,140.4,299.26,1159.03,496.39,454.02,145.76
17/09/2013,171.61,140.46,243.8,1159.01,500.86,454.02,155.23
18/09/2013,175.74,127.95,264.22,1159.08,443.62,454.02,160.34
19/09/2013,163.34,140.09,268.04,1159.05,459.25,454.02,155.02
20/09/2013,137.74,140.14,314.41,1159.08,417.59,454.02,135.68
21/09/2013,149.22,140.04,279.49,1159.1,293.31,454.02,119.72
22/09/2013,142.38,137.85,284.11,1159.13,325.21,454.02,118.35
23/09/2013,135.59,117.84,277.55,1123.07,466.39,454.02,137.95
24/09/2013,164.91,114.73,261.3,1123.13,468.53,454.02,168.88
25/09/2013,190.31,114.65,247.54,1123.2,467.45,454.02,163.12
26/09/2013,200.93,106.7,263.44,1123.25,467.45,454.02,156.77
27/09/2013,200.56,115.19,264.13,1123.29,476.58,454.02,151.79
28/09/2013,203.62,112.06,315.38,1123.22,494.03,454.02,152.36
29/09/2013,197.45,112.06,275.24,1123.25,470.06,454.02,151.02
30/09/2013,184.93,112.06,275.12,1123.2,473.42,454.02,148.74
1/10/2013,186.01,120.12,279.94,1117.2,309.29,450.51,147.34
2/10/2013,187.02,123.52,278.81,1116.74,316.08,450.51,148.7
3/10/2013,200.82,124.75,281.54,1116.69,315.44,450.51,169.92
4/10/2013,204.86,124.04,266.92,1116.64,315.44,450.51,156.33
5/10/2013,192.58,119.89,317.92,1116.62,331.51,450.51,154.22
6/10/2013,160.46,119.36,317.41,1116.55,328.67,450.51,123.5
7/10/2013,182.94,121.25,323.83,1116.51,335.66,450.51,172.24
8/10/2013,183.05,113.8,321.79,1116.53,292.3,450.51,169.24
9/10/2013,182.67,117.32,341.34,1116.55,295.98,450.51,175.35
10/10/2013,166.28,116,297.22,1109.46,295.98,450.51,164.06
11/10/2013,197.17,107.18,297.22,1112.46,297.54,450.51,163.86
12/10/2013,191.55,116.07,329.6,1113.62,293.57,450.51,169.79
13/10/2013,209.9,120.9,320.51,1113.62,329.42,450.51,174.82
14/10/2013,211.51,113.17,337.15,1113.62,310.2,450.51,180.27
15/10/2013,191.42,118.51,300.39,1113.62,312.28,450.51,177.74
16/10/2013,202.23,110.02,300.76,1158.74,322.96,450.51,195.61
17/10/2013,215.2,120.81,300.53,1090.39,321.24,450.51,189.7
18/10/2013,217.82,120.78,278.04,970.25,320.9,450.51,185.84
19/10/2013,215.97,119.95,284.27,1028.64,322.36,450.51,184.77
20/10/2013,214.8,95.58,261.38,1028.63,404.39,450.51,202.76
21/10/2013,217.89,109.36,263.38,1028.61,320.72,450.51,198.65
22/10/2013,242.99,117.55,271.62,1028.6,314.09,450.51,265.77
23/10/2013,261.16,120.49,287.51,1036.28,313.81,450.51,270.72
24/10/2013,326.43,121.73,286.39,1036.28,313.98,450.51,265.98
25/10/2013,329.11,119.27,289.04,1044.95,308.74,450.51,271.08
26/10/2013,356.1,119.27,303.01,1028.61,315.03,450.51,284.63
27/10/2013,355.01,119.27,266.67,1028.69,316.85,450.51,263.78
28/10/2013,331.83,119.27,316.89,1033.61,319.31,450.51,306.15
29/10/2013,349.81,121.99,298.62,1158.08,320.35,450.51,312.93
30/10/2013,389.12,121.99,295.95,1147.17,320.66,450.51,387.14
31/10/2013,380.24,132.3,296.37,1159.83,251.77,450.51,389.15
1/11/2013,440.22,132.3,294.83,1052.82,454.93,454.41,421.12
2/11/2013,418.44,132.3,314.14,1052.82,467,454.41,350.77
3/11/2013,428.21,132.3,309,1052.82,255.8,454.41,297.58
4/11/2013,452.81,171.3,348.39,991.94,256.03,454.41,398.22
5/11/2013,406.17,134.98,307.56,991.94,274.28,454.41,320.83
6/11/2013,385.12,134.98,283.68,991.94,250.63,454.41,297.28
7/11/2013,353.14,133.81,268.37,1006.97,242.96,454.41,232.75
8/11/2013,316.83,131.75,259.36,1007.73,244.44,454.41,191.83
9/11/2013,298.62,115.59,217.41,1007.73,247.59,454.41,168.79
10/11/2013,312.44,105.88,205.54,1007.73,253.41,454.41,158.93
11/11/2013,321.58,114.44,204.93,974.1,318.38,454.41,179.18
12/11/2013,302.22,115.07,221.18,1052.77,525.76,454.41,193.39
13/11/2013,307.03,115.07,269.58,1052.77,525.27,454.41,184.97
14/11/2013,301.68,114.21,250.75,992.6,317.28,454.41,171.15
15/11/2013,285.94,116.25,243.54,987.87,317.28,454.41,163.87
16/11/2013,289.1,94.83,237.14,986.39,322.51,454.41,155.25
17/11/2013,353.06,107.44,236.39,986.39,322.51,454.41,166.51
18/11/2013,317.58,117.02,238.35,986.43,322.51,454.41,167.27
19/11/2013,347.64,111.03,238.59,987.91,313.28,454.41,175.01
20/11/2013,276.07,111.22,239.75,987.91,246.9,454.41,174.52
21/11/2013,289.25,111.22,260.49,1048.79,315.59,454.41,179.04
22/11/2013,281.66,117.03,260.83,1057.26,404.69,454.41,173.91
23/11/2013,283.77,117.03,216.69,1059.31,404.69,454.41,166.23
24/11/2013,237.85,109.34,214.52,1059.31,404.69,454.41,169.71
25/11/2013,208.77,112.81,261.32,1059.31,404.69,454.41,170.59
26/11/2013,187.28,112.46,261.25,1045.78,404.69,454.41,171.04
27/11/2013,162.38,113.68,242.4,983.05,404.69,454.41,154.81
28/11/2013,179.92,113.99,241.44,983.05,404.69,454.41,175.47
29/11/2013,158.29,115.03,240.67,985.48,404.69,454.41,176.18
30/11/2013,239.04,111.49,233.75,985.47,316.72,454.41,231.9
1/12/2013,252.36,116.66,257.04,1047.05,309.53,457.19,186.63
2/12/2013,217.26,112.79,268.06,1047.05,470.64,457.19,211.36
3/12/2013,182.78,116.17,267.85,1047.05,469.22,457.19,172.8
4/12/2013,182.33,115.88,266.49,1029.07,467.61,457.19,171.07
5/12/2013,157.84,115.87,267.52,1029.07,468.34,457.19,155.3
6/12/2013,170.41,116.19,262.62,837.93,469.75,457.19,161.78
7/12/2013,188.25,116.34,301.7,1056.1,536.25,457.19,179.9
8/12/2013,194.69,116.03,303.04,1021.25,467.88,457.19,175.3
9/12/2013,194.81,115.81,296.26,1055.95,467.39,457.19,190.71
10/12/2013,194.31,115.8,264.24,1139.89,471.33,457.19,184.68
11/12/2013,187.97,116.39,299.2,1054.6,467.89,457.19,179.38
12/12/2013,174.32,110.08,297.31,1056.51,466.53,457.19,172.27
13/12/2013,180.44,110.52,298.11,1056.52,469.39,457.19,154.69
14/12/2013,203.75,110.52,250.36,1091.24,467.89,457.19,173.75
15/12/2013,208.91,110.26,254.69,1154.58,468.13,457.19,181.39
16/12/2013,206.05,112.15,252.73,1154.6,467.2,457.19,181.46
17/12/2013,208.31,108.94,200.36,1109,467.86,457.19,187.24
18/12/2013,214.23,115.25,206.27,1124.8,469.62,457.19,193.66
19/12/2013,200.21,118.06,251.33,1153.87,468.13,457.19,173.83
20/12/2013,192.76,118.06,248.75,1172.14,468.13,457.19,165.27
21/12/2013,189.02,111.1,239.92,1153.87,468.13,457.19,164.84
22/12/2013,173.36,115.35,261.79,1153.87,468.23,457.19,167.16
23/12/2013,184.72,115.35,257.07,1153.87,458.61,457.19,160.13
24/12/2013,173.74,109.69,276.77,1153.87,462.09,457.19,153.17
25/12/2013,160.61,105.48,285.5,1153.87,456.02,457.19,104.55
26/12/2013,295.16,94.63,256.61,1153.83,471.52,457.19,113.62
27/12/2013,148.04,96.36,258.82,1153.83,475.26,457.19,103.7
28/12/2013,166.8,116.93,271,1153.83,466.39,457.19,110.14
29/12/2013,190.24,122.03,217.63,1153.83,473.18,457.19,153.65
30/12/2013,195.08,122.3,270.46,1153.83,475.28,457.19,167.7
31/12/2013,219.13,120.86,264.23,1153.83,475.49,457.19,175.23
1/01/2014,231.76,122.51,262.39,1155.35,466.48,449.6,151.41
2/01/2014,203.1,122.51,262.59,1155.35,465.04,449.6,152.02
3/01/2014,210.49,122.47,251.87,1155.35,463.59,449.6,166.67
4/01/2014,206.3,119.75,258.24,1155.18,463.59,449.6,158.34
5/01/2014,216.66,113.96,204.21,1182.52,461.18,449.6,171.53
6/01/2014,236.24,121.5,261.37,1155.18,461.18,449.6,186.89
7/01/2014,221.39,117.97,250.86,1155.18,460.81,449.6,172.89
8/01/2014,189.3,116.76,249.8,1155.18,459.89,449.6,166.32
9/01/2014,184.64,121.54,250.18,1155.18,459.82,449.6,162.12
10/01/2014,178.95,112.41,262.04,1155.22,459.82,449.6,160.19
11/01/2014,171.72,113,259.57,1156.53,469.39,449.6,138.9
12/01/2014,168.21,112.37,259.57,1156.53,464.16,449.6,112.72
13/01/2014,143.43,108.11,251.67,1173.75,467.01,449.6,160.13
14/01/2014,137.77,112.47,248.59,1156.53,464.14,449.6,151.13
15/01/2014,146.89,112.47,244.29,1156.53,460.15,449.6,150.05
16/01/2014,135.78,112.47,274.22,1139.6,462.19,449.6,149.51
17/01/2014,147.63,111.4,275.93,1139.6,500.17,449.6,153
18/01/2014,148.9,117.72,269.99,1139.6,465.8,449.6,159.86
19/01/2014,148.11,115.36,269.13,1139.6,471.12,449.6,159.25
20/01/2014,151.15,117.68,272.59,1139.6,471.12,449.6,168.12
21/01/2014,143.94,117.55,278.44,1139.6,464.62,449.6,157.96
22/01/2014,158.57,117.55,276.84,1139.6,466.21,449.6,159.48
23/01/2014,145.98,117.6,285.98,1139.6,466.24,449.6,163.46
24/01/2014,140.6,117.82,284.41,1139.6,447.04,449.6,159.13
25/01/2014,139.76,117.83,298.36,1162.59,490.25,449.6,156.02
26/01/2014,149.65,116.16,283.49,1139.6,286.59,449.6,169.01
27/01/2014,152.71,117.97,287.33,1139.6,479.55,449.6,167.21
28/01/2014,142.39,117.97,287.28,1139.6,452.14,449.6,170.43
29/01/2014,157.19,118.01,287.28,1139.32,485.52,449.6,179.97
30/01/2014,162.88,118.01,279.81,1139.32,485.07,449.6,175.58
31/01/2014,176.92,117.89,278.45,1139.32,482.48,449.6,190.07
1/02/2014,175.78,116.4,245.28,1151.96,500.14,472.04,179.67
2/02/2014,174.01,111.85,245.09,1151.6,500,472.04,192.08
3/02/2014,167.1,114.07,270.49,1129.22,501,472.04,193.11
4/02/2014,168.38,114.18,299.83,1129.22,400.56,472.04,195.22
5/02/2014,165.81,114.11,274.52,1129.22,500.43,472.04,215.91
6/02/2014,169.18,114.11,269.62,1116.74,571.88,472.04,210.9
7/02/2014,189.22,114.91,217.25,1111.18,569.03,472.04,203.77
8/02/2014,186.01,116.9,270.11,1111.18,584.25,472.04,201.72
9/02/2014,173.1,115.41,271.78,1111.18,511.17,472.04,190.81
10/02/2014,177.13,115.27,272.13,1110.77,512.25,472.04,190.98
11/02/2014,156.6,115.41,290.83,1009.06,508.66,472.04,215.12
12/02/2014,165.02,113.95,270.62,1110.77,508.17,472.04,190.72
13/02/2014,150.49,112.62,268.71,1110.77,508.17,472.04,185.5
14/02/2014,154.88,112.62,268.25,1110.77,506.9,472.04,187.82
15/02/2014,182.01,115.68,268.25,1131.9,505.06,472.04,204.37
16/02/2014,174.61,120.26,268.42,1131.9,504.53,472.04,201.3
17/02/2014,148.3,120.09,265.94,1110.77,504.55,472.04,196.02
18/02/2014,153.09,112.53,265.39,1110.77,504.55,472.04,190.19
19/02/2014,157.05,118.13,227.38,1110.77,505.05,472.04,185.62
20/02/2014,150.95,119.93,282.65,1110.77,504.8,472.04,191.78
21/02/2014,150.2,120.71,281.29,1110.77,504.8,472.04,172.73
22/02/2014,138.47,120.71,290,1110.77,518.15,472.04,184.99
23/02/2014,152.76,120.23,262.29,1110.77,518.15,472.04,168.83
24/02/2014,129.07,120.23,261.33,1131.9,509.89,472.04,166.45
25/02/2014,113.63,116.92,259.64,1110.16,506.03,472.04,168.06
26/02/2014,139.48,115.19,272.05,1110.16,508.99,472.04,178.17
27/02/2014,137.96,119.16,245.55,1110.16,509.06,472.04,169.11
28/02/2014,130.15,120.16,216.51,1147.92,507.85,472.04,157.51
1/03/2014,126.04,120.23,223.79,1148.53,577.72,477.55,149.59
2/03/2014,136.63,118.93,274.01,1148.53,405.14,477.55,144.71
3/03/2014,123.2,121.16,253.95,1148.53,506.72,477.55,167.44
4/03/2014,130.4,121.16,243.98,1148.53,507.8,477.55,165.19
5/03/2014,120.4,120.71,251.99,1148.53,586.23,477.55,160.91
6/03/2014,118,120.97,251.98,1148.53,577.41,477.55,156.43
7/03/2014,118.84,121.2,252.01,1148.53,578.19,477.55,146.72
8/03/2014,114.17,115.03,246.21,1151.6,577.03,477.55,142.87
9/03/2014,114.37,115.03,252.23,1151.6,540.07,477.55,135.22
10/03/2014,109.12,113.85,255.5,1151.6,509.96,477.55,136.94
11/03/2014,114.55,105.24,269.51,1151.6,509.68,477.55,162.47
12/03/2014,119.25,113.78,256.22,1151.6,510.69,477.55,153.46
13/03/2014,120.89,99.36,251.68,1151.6,510.63,477.55,146.72
14/03/2014,127.68,114.07,248.71,1151.6,508.19,477.55,143.41
15/03/2014,132.9,115.32,264.9,1130.05,517.04,477.55,149.31
16/03/2014,122.99,114.4,264.9,1151.6,511.88,477.55,128.75
17/03/2014,116.56,115.28,260.41,1114.01,522.17,477.55,147.67
18/03/2014,113.81,115.61,272.01,1114.01,520.06,477.55,139.91
19/03/2014,121.39,120.8,272.92,1113.4,516.88,477.55,142.2
20/03/2014,108.23,120.97,267.93,1113.4,524.41,477.55,134.43
21/03/2014,99.04,120.58,291.43,1113.73,524.41,477.55,156.53
22/03/2014,133.7,121.59,301.52,1113.73,523.67,477.55,172.04
23/03/2014,200.57,120.4,300.75,1017.98,523.95,477.55,179.78
